"Step","OGD - TrainLoss","OGD - TrainLoss__MIN","OGD - TrainLoss__MAX","AmsGrad - TrainLoss","AmsGrad - TrainLoss__MIN","AmsGrad - TrainLoss__MAX","SC-Adagrad - TrainLoss","SC-Adagrad - TrainLoss__MIN","SC-Adagrad - TrainLoss__MAX","SC-RMS - TrainLoss","SC-RMS - TrainLoss__MIN","SC-RMS - TrainLoss__MAX","Sadam - TrainLoss","Sadam - TrainLoss__MIN","Sadam - TrainLoss__MAX","Adam - TrainLoss","Adam - TrainLoss__MIN","Adam - TrainLoss__MAX"
"83","0.0622302799283716","0.0622302799283716","0.0622302799283716","0.02811046684945495","0.02811046684945495","0.02811046684945495","0.060583413864151225","0.060583413864151225","0.060583413864151225","0.0616377859187196","0.0616377859187196","0.0616377859187196","0.04538192133895791","0.04538192133895791","0.04538192133895791","6.767564939956856","6.767564939956856","6.767564939956856"
"84","0.0685348133165462","0.0685348133165462","0.0685348133165462","0.02630828050268974","0.02630828050268974","0.02630828050268974","0.06396019497879024","0.06396019497879024","0.06396019497879024","0.06402859585978149","0.06402859585978149","0.06402859585978149","0.04915587480263639","0.04915587480263639","0.04915587480263639","4.541298508313048","4.541298508313048","4.541298508313048"
"85","0.06300868268863269","0.06300868268863269","0.06300868268863269","0.019547401346414972","0.019547401346414972","0.019547401346414972","0.0589164330958738","0.0589164330958738","0.0589164330958738","0.06152250885133981","0.06152250885133981","0.06152250885133981","0.04353774093578977","0.04353774093578977","0.04353774093578977","3.508256115033646","3.508256115033646","3.508256115033646"
"86","0.0661476505047176","0.0661476505047176","0.0661476505047176","0.02014504515727822","0.02014504515727822","0.02014504515727822","0.05897143457150378","0.05897143457150378","0.05897143457150378","0.06506279179666308","0.06506279179666308","0.06506279179666308","0.04458877936758654","0.04458877936758654","0.04458877936758654","6.130813697777739","6.130813697777739","6.130813697777739"
"87","0.07263758425688138","0.07263758425688138","0.07263758425688138","0.020138104503416798","0.020138104503416798","0.020138104503416798","0.0601108091941569","0.0601108091941569","0.0601108091941569","0.08331664376601111","0.08331664376601111","0.08331664376601111","0.11130397940632974","0.11130397940632974","0.11130397940632974","4.751521672126273","4.751521672126273","4.751521672126273"
"88","0.08041195551140845","0.08041195551140845","0.08041195551140845","0.017250825490350508","0.017250825490350508","0.017250825490350508","0.060330929854899296","0.060330929854899296","0.060330929854899296","0.10924508923017129","0.10924508923017129","0.10924508923017129","15.349858971152571","15.349858971152571","15.349858971152571","4.166171535567855","4.166171535567855","4.166171535567855"
"89","0.06368516832026216","0.06368516832026216","0.06368516832026216","0.02063749745806831","0.02063749745806831","0.02063749745806831","0.05842307664170221","0.05842307664170221","0.05842307664170221","0.07222211239422904","0.07222211239422904","0.07222211239422904","15.188171849353239","15.188171849353239","15.188171849353239","3.0686030334891257","3.0686030334891257","3.0686030334891257"
"90","0.06412821315643669","0.06412821315643669","0.06412821315643669","0.030585110185711528","0.030585110185711528","0.030585110185711528","0.05549951745706494","0.05549951745706494","0.05549951745706494","0.07003639526919869","0.07003639526919869","0.07003639526919869","7.93714270502096","7.93714270502096","7.93714270502096","6.201483806585202","6.201483806585202","6.201483806585202"
"91","0.05703773264576739","0.05703773264576739","0.05703773264576739","0.04751951393120635","0.04751951393120635","0.04751951393120635","0.05484934811829589","0.05484934811829589","0.05484934811829589","0.06253479791485006","0.06253479791485006","0.06253479791485006","3.8329008669097675","3.8329008669097675","3.8329008669097675","4.176858792201074","4.176858792201074","4.176858792201074"
"92","0.0593130694987849","0.0593130694987849","0.0593130694987849","0.03483995654858063","0.03483995654858063","0.03483995654858063","0.05428441377262061","0.05428441377262061","0.05428441377262061","0.06046145445361617","0.06046145445361617","0.06046145445361617","2.437117585701344","2.437117585701344","2.437117585701344","4.560613932898832","4.560613932898832","4.560613932898832"
"93","0.06144097408196103","0.06144097408196103","0.06144097408196103","0.023734712786335876","0.023734712786335876","0.023734712786335876","0.05333663170131331","0.05333663170131331","0.05333663170131331","0.06036340615901281","0.06036340615901281","0.06036340615901281","1.152192328696401","1.152192328696401","1.152192328696401","3.7265963099089845","3.7265963099089845","3.7265963099089845"
"94","0.05464958797347208","0.05464958797347208","0.05464958797347208","0.018895782055835753","0.018895782055835753","0.018895782055835753","0.048073629581267596","0.048073629581267596","0.048073629581267596","0.05453237141955469","0.05453237141955469","0.05453237141955469","0.7207604252198507","0.7207604252198507","0.7207604252198507","6.6847965100787405","6.6847965100787405","6.6847965100787405"
"95","0.053049080657729064","0.053049080657729064","0.053049080657729064","0.017725558299162003","0.017725558299162003","0.017725558299162003","0.051257600781354995","0.051257600781354995","0.051257600781354995","0.054569498051932896","0.054569498051932896","0.054569498051932896","0.4676199612295022","0.4676199612295022","0.4676199612295022","2.2878970482846626","2.2878970482846626","2.2878970482846626"
"96","0.05293496980721102","0.05293496980721102","0.05293496980721102","0.018423427869805664","0.018423427869805664","0.018423427869805664","0.05191089975141949","0.05191089975141949","0.05191089975141949","0.05696220151730813","0.05696220151730813","0.05696220151730813","0.31482259618496755","0.31482259618496755","0.31482259618496755","4.289975879246981","4.289975879246981","4.289975879246981"
"97","0.050807188714316","0.050807188714316","0.050807188714316","0.01706015683100759","0.01706015683100759","0.01706015683100759","0.048250833116981084","0.048250833116981084","0.048250833116981084","0.05225045149563812","0.05225045149563812","0.05225045149563812","0.2675174611067632","0.2675174611067632","0.2675174611067632","4.782350264467368","4.782350264467368","4.782350264467368"
"98","0.049253992901867605","0.049253992901867605","0.049253992901867605","0.015029523566795433","0.015029523566795433","0.015029523566795433","0.047753217153513106","0.047753217153513106","0.047753217153513106","0.052141244008453214","0.052141244008453214","0.052141244008453214","0.19710876400131383","0.19710876400131383","0.19710876400131383","4.342068955005971","4.342068955005971","4.342068955005971"
"99","0.05456353496356314","0.05456353496356314","0.05456353496356314","0.01498754556575932","0.01498754556575932","0.01498754556575932","0.049490271010654396","0.049490271010654396","0.049490271010654396","0.05488004853759776","0.05488004853759776","0.05488004853759776","0.18066227874987817","0.18066227874987817","0.18066227874987817","4.42860098411461","4.42860098411461","4.42860098411461"
